
id	nm	lat	lon	countryCode
2229798	Kousseri	12.076890	15.030630	CM
3668605	Santa Marta	11.240790	-74.199043	CO
2454268	Koutiala	12.391730	-5.464210	ML
1151074	Prachuap Khiri Khan	11.820980	99.784103	TH
2339937	Gusau	12.162780	6.661350	NG
1264527	Chennai	13.087840	80.278473	IN
2455518	Kayes	14.441700	-11.434100	ML
2451778	San	13.303350	-4.895620	ML
1614295	Phatthaya	12.933330	100.883331	TH
1712813	Gloria	12.983330	121.466667	PH
1690086	Poblacion, San Felipe	15.062220	120.070000	PH
2453348	Mopti	14.493020	-4.194200	ML
2455216	Kita	13.034900	-9.489500	ML
3530597	Mexico City	19.428471	-99.127663	MX
1153669	Chiang Rai	19.908581	99.832497	TH
105343	Jeddah	21.516939	39.219170	SA
1266128	Koraput	18.816669	82.716667	IN
1809858	Guangzhou	23.116671	113.250000	CN
292968	Abu Dhabi	24.466669	54.366669	AE
108410	Riyadh	24.687731	46.721851	SA
289813	Dukhan	25.429720	50.785831	QA
109435	Al Jubayl	27.011221	49.658260	SA
2513798	Mogan	27.883850	-15.725380	ES
1172451	Lahore	31.549721	74.343613	PK
358448	Damanhur	31.039169	30.469139	EG
2643812	Lochmaben	55.130112	-3.442860	GB
1138336	Kandahar	31.613319	65.710129	AF
1886760	Suzhou	31.311390	120.618057	CN
1858421	Kumamoto-shi	32.789719	130.741669	JP
2113164	Abiko	35.866669	140.016663	JP
1139715	Jalalabad	34.426472	70.451530	AF
1790630	Xian	34.258331	108.928612	CN
90150	Tikrit	34.607121	43.678219	IQ
5550192	West Sedona	34.867241	-111.805428	US
1145352	Charikar	35.013611	69.171387	AF
1863945	Fukuroi	34.750000	137.916672	JP
1854383	Okayama-shi	34.661671	133.934998	JP
1147540	Baghlan	36.130680	68.708290	AF
4491651	Siler City	35.723469	-79.462242	US
1850147	Tokyo	35.689499	139.691711	JP
1846986	Andong	36.565559	128.725006	KR
1797929	Qingdao	36.098610	120.371941	CN
4106689	Corning	36.407841	-90.579826	US
2517816	Estepona	36.427639	-5.145890	ES
2514169	Marbella	36.515430	-4.885830	ES
2111258	Ryugasaki	35.900002	140.183334	JP
2521886	Almeria	36.838139	-2.459740	ES
325363	Adana	37.001671	35.328892	TR
1849053	Utsunomiya-shi	36.565830	139.883606	JP
2513709	Monachil	37.133202	-3.537240	ES
2518794	Dos Hermanas	37.282871	-5.920880	ES
298333	Sanliurfa	37.167080	38.793919	TR
2522208	Albolote	37.230881	-3.655100	ES
303195	Osmaniye	37.074169	36.247780	TR
4759735	Fort Lee	37.495701	-77.335258	US
320392	Burdur	37.720280	30.290831	TR
2525068	Catania	37.502129	15.087190	IT
320995	Bodrum	37.038330	27.429171	TR
2510253	Torrevieja	37.978722	-0.682220	ES
4383513	De Soto	38.139500	-90.555130	US
2523920	Palermo	38.115822	13.359760	IT
308464	Kayseri	38.732220	35.485279	TR
5417561	Colorado City	37.945290	-104.835258	US
303290	Ortakoy	38.737282	34.038658	TR
304827	Manisa	38.612019	27.426460	TR
5422191	Fountain	38.682220	-104.700813	US
2516255	Jumilla	38.479172	-1.325000	ES
4377664	Blue Springs	39.016949	-94.281609	US
305268	Kutahya	39.424171	29.983330	TR
325303	Afyonkarahisar	38.756672	30.543329	TR
2510919	Ses Salines	39.338310	3.052740	ES
2523023	Spezzano della Sila	39.301289	16.338699	IT
309647	Agri	39.719440	43.051392	TR
2511930	Requena	39.488338	-1.100440	ES
322165	Balikesir	39.649170	27.886110	TR
4503289	North Beach Haven	39.573170	-74.231529	US
4910663	Savoy	40.054749	-88.251717	US
3124408	Coslada	40.423779	-3.561290	ES
750598	Bilecik	40.141918	29.979321	TR
743952	Kars	40.601990	43.094952	TR
3108126	Teruel	40.345600	-1.106460	ES
5937615	Delta	49.143990	-122.906799	CA
3111108	Salamanca	40.966671	-5.650000	ES
259973	Chios	38.367779	26.135830	GR
3165828	Tempio Pausania	40.897369	9.103520	IT
4868205	Mount Pleasant	40.963638	-91.557938	US
740264	Samsun	41.286671	36.330002	TR
743882	Kastamonu	41.378052	33.775280	TR
3170196	Pontinia	41.410912	13.044100	IT
4905006	Ottawa	41.345589	-88.842583	US
4920512	Fremont	41.730881	-84.932739	US
3115233	Oimbra	41.885540	-7.472160	ES
2513562	Moratalla	38.189281	-1.891830	ES
3181628	Bracciano	42.103062	12.175430	IT
3120514	Huesca	42.136150	-0.408700	ES
3105976	Vigo	42.232819	-8.722640	ES
3116653	Moana	42.283329	-8.750000	ES
3114965	Ourense	42.333328	-7.850000	ES
3119172	Laracha	43.253750	-8.585350	ES
3174112	Manciano	42.587921	11.516250	IT
3110880	San Andres del Rabanedo	42.611740	-5.616710	ES
1854083	Omuta	33.033329	130.449997	JP
3176854	Foligno	42.944038	12.701070	IT
3124002	Curtis	43.083328	-8.066670	ES
5000873	Marine City	42.719479	-82.492126	US
5267785	Portage	43.539150	-89.462624	US
3114711	Oviedo	43.360291	-5.844760	ES
3129329	Arteixo	43.304821	-8.507490	ES
5596475	Idaho Falls	43.466579	-112.034142	US
3108606	Soto del Barco	43.532879	-6.069840	ES
5036062	Luverne	43.654140	-96.212807	US
4979261	South Sanford	43.411190	-70.742561	US
3178957	Cesena	44.139099	12.243150	IT
5767918	Pierre	44.368320	-100.350967	US
5026291	Faribault	44.294960	-93.268829	US
5226534	Brookings	44.311359	-96.798393	US
3181928	Bologna	44.493809	11.338750	IT
5036727	Marshall	44.446899	-95.788353	US
5264475	New Richmond	45.123020	-92.536591	US
5038018	Montevideo	44.942459	-95.723640	US
3166018	Susa	45.137539	7.054610	IT
5043556	Rockford	45.088299	-93.734413	US
3164565	Vercelli	45.323059	8.415330	IT
5042561	Ramsey	45.261101	-93.449997	US
5266230	Park Falls	45.934399	-90.441551	US
3173369	Mirano	45.494438	12.104720	IT
3175627	Jesolo	45.533112	12.644750	IT
5046026	Sauk Centre	45.737461	-94.952522	US
5000625	Manistique	45.957748	-86.246246	US
5038252	Morris	45.586071	-95.913940	US
3165185	Trieste	45.648609	13.780000	IT
3168429	San Dona di Piave	45.631672	12.569440	IT
722437	Bekescsaba	46.683331	21.100000	HU
721592	Csongrad	46.713322	20.142420	HU
673150	Calarasi	44.216671	27.299999	RO
2766824	Salzburg	47.799412	13.043990	AT
3053281	Erd	47.394890	18.913601	HU
2842688	Saalfeld	50.650002	11.366670	DE
2871964	Mengen	48.049511	9.330050	DE
5058868	Devils Lake	48.112782	-98.865120	US
2869120	Mosbach	49.353889	9.142780	DE
2877550	Lindau	47.549999	9.683330	DE
2831948	Sindelfingen	48.700001	9.016670	DE
3057630	Skalica	48.844898	17.226351	SK
3061186	Banska Bystrica	48.739460	19.153490	SK
723846	Poprad	49.061440	20.297979	SK
3068293	Pisek	49.308800	14.147500	CZ
3068830	Oslavany	49.123348	16.336531	CZ
2948825	Bingen am Rhein	49.966671	7.900000	DE
2956656	Amberg	49.441391	11.862220	DE
3068160	Plzen	49.747471	13.377590	CZ
2903806	Hirschau	49.544998	11.950830	DE
2829758	Stadtlohn	51.983330	6.933330	DE
3070325	Moravska Trebova	49.757931	16.664261	CZ
2836320	Schorndorf	48.805370	9.527210	DE
3074967	Hradec Kralove	50.209229	15.832770	CZ
3210390	Marktrodach	50.250000	11.383330	DE
3074110	Jirkov	50.499790	13.447690	CZ
2784199	Waimes	50.414879	6.112070	BE
2935022	Dresden	51.050892	13.738320	DE
2651048	Dover	51.133331	1.300000	GB
2934246	Dusseldorf	51.221722	6.776160	DE
2855745	Paderborn	51.719051	8.754390	DE
2750630	Monster	52.025829	4.175000	NL
2828105	Steinfurt	52.150452	7.336640	DE
2960964	Loch Garman	52.334171	-6.457500	IE
2638717	Saint Neots	52.216671	-0.266670	GB
2804313	Ziemetshausen	48.292439	10.535030	DE
3310247	Shannon	52.703892	-8.864170	IE
2963436	Kildare	53.156109	-6.914440	IE
2960936	Wicklow	52.974998	-6.049440	IE
2962029	Portarlington	53.162220	-7.191110	IE
6179602	Wetaskiwin	52.966831	-113.368690	CA
2693678	Lund	55.705841	13.193210	SE
2619068	Karup	56.306728	9.168350	DK
2615006	Randers	56.466671	10.050000	DK
2708365	Halmstad	56.674461	12.856760	SE
2663536	Vaexjoe	56.877670	14.809060	SE
2686657	Orebro	59.274120	15.206600	SE
2676176	Soedertaelje	59.195541	17.625250	SE
2673730	Stockholm	59.332581	18.064899	SE
6138201	Saint-Felicien	48.650070	-72.449059	CA
3134070	Tranby	59.816669	10.250000	NO
6185377	Yellowknife	62.456001	-114.352547	CA
650859	Kouvola	60.866669	26.700001	FI
2676224	Soderhamn	61.303730	17.059210	SE
5858289	Butte	61.542221	-149.033325	US
655194	Jyvaeskylae	62.233330	25.733330	FI
2671530	Storuman	65.095901	17.117310	SE
2702997	Jokkmokk	66.606651	19.823240	SE
652590	Kittila	67.666672	24.900000	FI
508606	Pochinok	54.406849	32.440670	RU
2335727	Kaduna	10.522240	7.438280	NG
508101	Podolsk	55.424179	37.554722	RU
2068079	Kwinana	-32.250000	115.766670	AU
2803560	Zwickau	50.733330	12.500000	DE
3573374	The Valley	18.217039	-63.057831	AI
2140691	Kone	-21.059509	164.865814	NC
2150660	Saint Kilda	-37.867599	144.980988	AU
2146142	Townsville	-19.250000	146.800003	AU
3456283	Niteroi	-22.883329	-43.103611	BR
3127978	Blanes	41.674191	2.790360	ES
2645442	Kingsteignton	50.549999	-3.583330	GB
265500	Aigio	38.248611	22.081940	GR
3013361	Hesingue	47.576210	7.522440	FR
3164383	Vigarano Mainarda	44.840080	11.494710	IT
3177363	Ercolano	40.806309	14.360930	IT
2809517	Wiehl	50.950001	7.533330	DE
2066052	Moana	-35.200001	138.483337	AU
3428071	Santo Tome	-28.549391	-56.040771	AR
3859512	Dean Funes	-30.420361	-64.349838	AR
3111199	Sabadell	41.543289	2.109420	ES
3129857	Aranjuez	40.031078	-3.602460	ES
256223	Ovria	38.183331	21.716669	GR
2637853	Sidmouth	50.690941	-3.239700	GB
2510301	Torredonjimeno	37.767479	-3.957760	ES
3113082	Portugalete	43.320992	-3.020640	ES
2184155	Pukekohe East	-37.200001	174.949997	NZ
2979783	Saint-Germain-en-Laye	48.900002	2.083330	FR
2869791	Monheim	51.083328	6.883330	DE
4566447	Olimpo	18.001909	-66.108223	PR
2510279	Torrent	39.437050	-0.465460	ES
3178738	Ciampino	41.801620	12.606580	IT
2958376	Allershausen	48.433331	11.600000	DE
3182734	Asola	45.221081	10.413580	IT
3180991	Campobasso	41.560032	14.667530	IT
4272558	Halstead	38.001400	-97.508652	US
678688	Dumbravita	45.796940	21.242500	RO
2928810	Essen	51.450001	7.016670	DE
2149475	Singleton	-32.566669	151.183334	AU
6058560	London	42.983391	-81.233040	CA
2633373	Yeovil	50.941589	-2.632110	GB
2644993	Lambourn	51.508049	-1.531050	GB
2922102	Geesthacht	53.433331	10.366670	DE
2658216	Uster	47.347130	8.720910	CH
265488	Acharnes	38.083328	23.733330	GR
2644577	Leven	56.200001	-3.000000	GB
726320	Troyan	42.894272	24.715891	BG
730919	Ikhtiman	42.433331	23.816669	BG
3109718	Santander	43.464722	-3.804440	ES
2813464	Wedel	53.583740	9.698350	DE
2654728	Bridlington	54.083061	-0.191920	GB
2511420	Sencelles	39.645981	2.897690	ES
3094086	Kwidzyn	53.724949	18.931141	PL
2510580	Teba	36.983582	-4.919130	ES
673807	Marginea	47.816669	25.816669	RO
3175840	Gressan	45.720661	7.286900	IT
2646828	Histon	52.251659	0.106430	GB
4588936	New Ellenton	33.421532	-81.685669	US
2986220	Pont-du-Casse	44.228668	0.679240	FR
3107775	Torrelavega	43.349442	-4.047850	ES
2649963	Epping	51.698151	0.110550	GB
6144312	Sept-Iles	50.200111	-66.382080	CA
3128201	Berga	42.104290	1.846280	ES
2640526	Peebles	55.651901	-3.188800	GB
2512127	Pucol	39.616669	-0.300000	ES
2164149	Guyra	-30.233330	151.666672	AU
4951699	Spencer	42.243980	-71.992302	US
2915128	Gross-Rohrheim	49.721111	8.482780	DE
2996905	Machecoul	46.993580	-1.823520	FR
2640559	Paulton	51.304722	-2.500280	GB
2638878	Saffron Walden	52.023369	0.242340	GB
2177756	Ararat	-37.283329	142.933334	AU
2825108	Suderlugum	54.866669	8.916670	DE
2757991	Castricum	52.548328	4.669440	NL
2989460	Orange	44.139198	4.807910	FR
2643186	Maidenhead	51.522789	-0.719860	GB
2929872	Epfenbach	49.339169	8.907780	DE
2913972	Gschwend	48.933331	9.744360	DE
2818766	Unterschleissheim	48.283329	11.566670	DE
2160297	Leura	-33.716671	150.333328	AU
6944112	Forestville	48.738079	-69.084778	CA
2651930	Cromer	52.931229	1.298920	GB
2740313	Covilha	40.286011	-7.503960	PT
2755204	Grootegast	53.212502	6.273610	NL
3182164	Bergamo	45.697979	9.668950	IT
2949012	Bietigheim-Bissingen	48.966671	9.133330	DE
2960970	Westport	53.799999	-9.516670	IE
2638027	Sherburn in Elmet	53.795189	-1.246600	GB
5964700	Greater Sudbury	46.490002	-80.990013	CA
971421	Newcastle	-27.757959	29.931801	ZA
2982757	Rosny-sous-Bois	48.870171	2.499100	FR
2062338	Rockingham	-32.283329	115.716667	AU
349340	Sharm ash Shaykh	27.851830	34.304989	EG
1007311	Durban	-29.857901	31.029200	ZA
2994043	Meze	43.425041	3.605900	FR
2822100	Tirschenreuth	49.882500	12.333060	DE
1167718	Punch	33.767879	74.089737	IN
1261913	Nangloi Jat	28.683331	77.066673	IN
3172768	Monterotondo	42.052521	12.618680	IT
2861402	Oberasbach	49.422749	10.957660	DE
7669012	Walnut Grove	49.164730	-122.640419	CA
5798318	Indianola	47.747040	-122.525688	US
2751738	Lelystad	52.508331	5.475000	NL
2515708	Lanjaron	36.918530	-3.481800	ES
2986795	Plerin	48.542488	-2.779840	FR
6535757	Turate	45.657269	9.004240	IT
3165576	Tombolo	45.639500	11.825400	IT
2867160	Nahe	53.799999	10.133330	DE
3352844	Swakopmund	-22.683331	14.533330	NA
2653279	Cheddleton	53.069099	-2.042280	GB
1847966	Akashi	34.633331	134.983337	JP
6095645	Owen Sound	44.567169	-80.943489	CA
3117814	Lugo	43.000000	-7.566670	ES
3012649	Issy-les-Moulineaux	48.821041	2.277180	FR
2634573	Wellington	52.700001	-2.516670	GB
3061734	Zbysov	49.155239	16.349510	CZ
2519466	Xirivella	39.465881	-0.425890	ES
3044760	Szekszard	46.350140	18.709049	HU
3023107	Courcelles-Chaussy	49.108620	6.403910	FR
785082	Tetovo	42.010559	20.971390	MK
3182153	Bernalda	40.412819	16.691990	IT
6535071	Donnas	45.602859	7.774910	IT
6534790	Tirolo - Tirol	46.691021	11.154270	IT
2841590	Sankt Ingbert	49.283329	7.116670	DE
2463679	Kerkyra	39.619999	19.919720	GR
1258847	Rajkot	22.299999	70.783333	IN
2644726	Leatherhead	51.295929	-0.325900	GB
2665902	Vadstena	58.448631	14.889690	SE
3168865	Roverbella	45.268082	10.768790	IT
3463605	Farroupilha	-29.225000	-51.347778	BR
3178521	Cocquio Trevisago	45.862881	8.688230	IT
2636928	Steyning	50.887440	-0.327870	GB
5895650	Beaconsfield	45.433411	-73.865860	CA
2643198	Maghull	53.516190	-2.941170	GB
2619771	Horsens	55.860661	9.850340	DK
6232082	Pakuranga	-36.883331	174.916672	NZ
2975785	Saulx-les-Chartreux	48.690620	2.267270	FR
5942845	Drummondville	45.883362	-72.482407	CA
2642974	Marske-by-the-Sea	54.591469	-1.019590	GB
3621184	Turrialba	9.904670	-83.683517	CR
3623369	Jaco	9.614970	-84.629753	CR
1727993	Baliwagan	10.397100	122.891098	PH
2653346	Chard	50.872700	-2.965970	GB
3571824	Nassau	25.058229	-77.343063	BS
2964472	Dunshaughlin	53.512501	-6.540000	IE
3020810	Dreux	48.733330	1.366670	FR
2509929	Valldemossa	39.710419	2.622300	ES
2640045	Porthmadog	52.929241	-4.131370	GB
6077243	Montreal	45.508839	-73.587807	CA
6138610	Saint-Laurent	45.500080	-73.665848	CA
2525041	Cefalu	38.038559	14.022850	IT
2509841	Valverde	27.806280	-17.915779	ES
2163355	Hobart	-42.879360	147.329407	AU
4564133	Dorado	18.458830	-66.267670	PR
2800816	Buggenhout	51.015900	4.201730	BE
3169700	Quarto dAltino	45.579441	12.373330	IT
2633808	Winslow	51.942841	-0.881310	GB
2067260	Maddington	-32.049999	115.983330	AU
3168616	Saludecio	43.875160	12.667050	IT
2804642	Zeven	53.299999	9.283330	DE
3188225	Velika Kladusa	45.189442	15.811670	BA
2643071	March	52.551311	0.088280	GB
2755030	Haaksbergen	52.156670	6.738890	NL
2647198	Heckmondwike	53.706459	-1.677470	GB
2653290	Cheadle Hulme	53.376099	-2.189700	GB
6535581	Gambellara	45.459789	11.340100	IT
2658714	Schoftland	47.305721	8.051380	CH
3985604	San Luis Rio Colorado	32.463058	-114.776672	MX
2653715	Carnforth	54.116669	-2.766670	GB
3003391	Le Mesnil-Esnard	49.413189	1.145210	FR
3134865	Tananger	58.933331	5.600000	NO
2657859	Abbotts Ann	51.189861	-1.531260	GB
2169956	Cronulla	-34.049999	151.149994	AU
2526435	Zaio	34.942822	-2.732900	MA
3065684	Smrzovka	50.738201	15.246390	CZ
2655664	Billingham	54.608280	-1.292140	GB
3415212	Kopavogur	64.112343	-21.912979	IS
2164129	Gympie	-26.189791	152.664993	AU
2897557	Hundsangen	50.450001	7.983330	DE
5989045	Kamloops	50.666481	-120.319199	CA
665087	Timisoara	45.749439	21.227221	RO
2857565	Ohringen	49.201672	9.503890	DE
7536148	Priozersk	46.031059	73.702469	KZ
6094578	Oshawa	43.900120	-78.849571	CA
3166350	Sorrento	40.626011	14.374410	IT
2654634	Broadstone	50.750000	-1.983330	GB
3179297	Cavaria	45.693371	8.801430	IT
5993072	Kitimat	54.052441	-128.653427	CA
2636531	Sunderland	54.904652	-1.382220	GB
3123981	Daganzo de Arriba	40.542931	-3.454570	ES
3177140	Favria	45.331150	7.690620	IT
3164630	Velletri	41.669220	12.779290	IT
2637487	Southampton	50.903950	-1.404280	GB
5970234	Hanna	51.633430	-111.901810	CA
2890420	Kirchlinteln	52.950001	9.316670	DE
2744483	Wijk bij Duurstede	51.974171	5.341670	NL
2637087	Stanford-le-Hope	51.522739	0.434220	GB
3181018	Campi Bisenzio	43.824551	11.132420	IT
2985849	Pouillon	43.604801	-0.999470	FR
2810136	Westhausen	48.883331	10.183330	DE
2637111	Stalbridge	50.958069	-2.375480	GB
3179323	Cavallino	40.312531	18.200420	IT
2924802	Friedberg	50.349998	8.766670	DE
2163237	Home Hill	-19.666670	147.416672	AU
3182399	Barbarano Vicentino	45.409489	11.544400	IT
2990392	Nieppe	50.704250	2.835060	FR
2270184	Carcavelos	38.691051	-9.322150	PT
3017512	Fourmies	50.015320	4.047840	FR
2634617	Wednesbury	52.551399	-2.023550	GB
4939693	Holliston	42.200100	-71.424500	US
2651324	Dersingham	52.845490	0.503390	GB
2749812	Noordwijk-Binnen	52.235828	4.447220	NL
2883236	Krun	47.500000	11.283330	DE
3171366	Pavia	45.184460	9.161450	IT
6535134	Montagna in Valtellina	46.178501	9.902950	IT
2759633	Assen	52.996670	6.562500	NL
3038555	Aiffres	46.294491	-0.421010	FR
2150163	Sawtell	-30.383329	153.100006	AU
3121519	Gava	41.306049	2.001230	ES
3531673	Cancun	21.174290	-86.846558	MX
1858756	Kosai-shi	34.718399	137.531754	JP
2510245	Torrox	36.757931	-3.952330	ES
2955822	Apelern	52.289791	9.335800	DE
2921242	Georgsmarienhutte	52.200001	8.050000	DE
3175058	Latina	41.466141	12.904300	IT
4098161	Winfield	33.928989	-87.817253	US
2206068	New Town	-42.860001	147.308334	AU
3130492	Aldeanueva de la Vera	40.127102	-5.701500	ES
2744042	Zandvoort	52.374870	4.534090	NL
2647261	Hayes	51.515789	-0.423400	GB
3174380	Macerata	43.298161	13.441080	IT
5894171	Barrie	44.400108	-79.666344	CA
2522259	Alaior	39.930340	4.140390	ES
7932651	Bentleigh East	-37.920101	145.059875	AU
2636049	Thatcham	51.403660	-1.260490	GB
2919880	Glinde	53.549999	10.200000	DE
2658504	Stans	46.958450	8.366000	CH
2641555	Newton Aycliffe	54.618420	-1.571900	GB
2635937	Thrapston	52.396751	-0.539200	GB
2649210	Forest Row	51.096409	0.032620	GB
2648372	Godalming	51.184620	-0.617250	GB
1273909	Churachandpur	24.333330	93.666672	IN
2834129	Schworstadt	47.593140	7.878400	DE
6693245	Knaphill	51.318920	-0.615410	GB
2943320	Bruhl	50.829281	6.904990	DE
4456121	Black Mountain	35.617901	-82.321228	US
255524	Peristeri	38.016670	23.700001	GR
5884467	Amherst	45.833450	-64.198738	CA
6544881	Amsterdam-Zuidoost	52.307499	4.972220	NL
2189529	Invercargill	-46.400002	168.350006	NZ
2644559	Lewes	50.873631	0.011330	GB
2076378	Blackwood	-35.016670	138.616669	AU
2651311	Desborough	52.441830	-0.821260	GB
2658986	Romanel	46.566669	6.604530	CH
2813344	Wegscheid	48.601360	13.787330	DE
2853200	Pliening	48.195560	11.800690	DE
3209953	Overcombe	50.635090	-2.432070	GB
3471910	Apucarana	-23.550831	-51.460831	BR
2748533	Poeldijk	52.024170	4.219440	NL
2866087	Neubukow	54.033329	11.666670	DE
2145214	Victoria Point	-27.583330	153.300003	AU
3854895	Granadero Baigorria	-32.856831	-60.717541	AR
2661228	Cham	47.182129	8.463580	CH
3166182	Stazzano	44.727348	8.869950	IT
3182221	Bellinzago Novarese	45.568771	8.643230	IT
3162651	Askim	59.583260	11.162860	NO
2266961	Lourinha	39.233330	-9.316670	PT
6183141	Wingham	43.887932	-81.311447	CA
6173864	Vernon	50.258091	-119.269051	CA
2736930	Ovar	40.858620	-8.625130	PT
3126888	Cambrils	41.074791	1.052440	ES
2638600	Sandbach	53.145149	-2.362510	GB
3165647	Tirano	46.215401	10.167860	IT
3166989	Scandiano	44.596458	10.690700	IT
3530103	San Miguel de Cozumel	20.508329	-86.945831	MX
3688689	Bogota	4.609710	-74.081749	CO
3117164	Mataro	41.542110	2.444500	ES
7288344	Vik	61.057121	6.578060	NO
2647461	Harlow	51.776550	0.111580	GB
2656947	Ashington	50.933121	-0.390870	GB
2645163	Knaresborough	54.009102	-1.468510	GB
5955815	Fort Erie	42.900120	-78.932861	CA
2851746	Pulheim	51.000000	6.800000	DE
2510764	Sueca	39.202599	-0.311140	ES
2651561	Dalry	55.683331	-4.716670	GB
3582672	Belmopan	17.250000	-88.766670	BZ
2749164	Ouddorp	51.811668	3.934720	NL
3842670	Olavarria	-36.892719	-60.322540	AR
2657896	Zurich	47.366669	8.550000	CH
2658007	Zuerich (Kreis 3) / Alt-Wiedikon	47.362011	8.514970	CH
2652877	Cleland	55.802429	-3.914200	GB
2180995	Tokoroa	-38.233330	175.866669	NZ
2641599	Newport	50.701462	-1.291240	GB
2647644	Hale	51.216671	-0.783330	GB
6535097	Casale Litta	45.767872	8.741330	IT
2155472	Newcastle	-32.927151	151.776474	AU
3077920	Ceska Trebova	49.904362	16.444130	CZ
3016078	Gif-sur-Yvette	48.683331	2.133330	FR
2759706	Apeldoorn	52.209999	5.969440	NL
2871045	Mindelheim	48.049999	10.483330	DE
643153	Paimio	60.456711	22.686939	FI
3165524	Torino	45.070492	7.686820	IT
2976695	Saint-Vallier-de-Thiey	43.695389	6.844300	FR
3129877	Aranda de Duero	41.670410	-3.689200	ES
5964304	Grande Cache	53.883350	-119.135849	CA
3491948	Villa Bisono	19.563780	-70.875816	DO
3510969	Cabarete	19.749821	-70.408287	DO
2634755	Warminster	51.204342	-2.178730	GB
2161311	Kingston	-42.966671	147.316666	AU
3036903	Armentieres	50.685680	2.882140	FR
2756139	Emmeloord	52.710831	5.748610	NL
2634032	Whitley Bay	55.039730	-1.447130	GB
3178619	Citta di Castello	43.469051	12.230450	IT
8050879	Iturrama	42.808472	-1.658250	ES
3181102	Camerano	43.531261	13.551580	IT
2895913	Insheim	49.158058	8.147220	DE
2748729	Papendrecht	51.831669	4.687500	NL
3177828	Crespano del Grappa	45.825401	11.833700	IT
2748371	Raalte	52.385830	6.275000	NL
2754692	Heemstede	52.349918	4.623010	NL
2654668	Briton Ferry	51.631062	-3.818980	GB
3038142	Allennes-les-Marais	50.537540	2.953610	FR
736694	Asprovalta	40.716671	23.700001	GR
2652617	Cold Ash	51.424259	-1.264630	GB
2988063	Penta-di-Casinca	42.466869	9.459020	FR
2655785	Beverley	53.845871	-0.423320	GB
2516395	Jaen	37.766670	-3.783330	ES
5926268	Colwood	48.432930	-123.485909	CA
2069646	Hope Valley	-34.833328	138.699997	AU
3131093	Abegondo	43.216671	-8.283330	ES
2511329	San Juan de Aznalfarache	37.358120	-6.037310	ES
2747034	Soest	52.173328	5.291670	NL
3168913	Rossano Veneto	45.705799	11.806000	IT
786714	Pristina	42.672722	21.166880	XK
3471039	Balneario Camboriu	-26.990561	-48.634720	BR
2759016	Beuningen	51.860828	5.766670	NL
2635703	Tonbridge	51.192421	0.275320	GB
733905	Veroia	40.523331	22.203609	GR
2512825	Pedreguer	38.793121	0.034110	ES
251833	Volos	39.366669	22.945829	GR
2511388	San Fernando	36.475899	-6.198170	ES
2525448	Caltanissetta	37.487740	14.044970	IT
3179837	Casirate dAdda	45.496780	9.566260	IT
2638019	Sheringham	52.940781	1.209310	GB
5749213	Rogue River	42.435951	-123.171997	US
2650628	Durham	54.776760	-1.575660	GB
2754659	Heerhugowaard	52.671440	4.848620	NL
2984741	Quiberon	47.484119	-3.119620	FR
2513167	Ogijares	37.119129	-3.607720	ES
3176405	Galbiate	45.816181	9.378040	IT
2755485	Goedereede	51.817501	3.980560	NL
2756644	Drachten	53.112541	6.098900	NL
3031582	Bordeaux	44.840439	-0.580500	FR
2939819	Coswig	51.883331	12.450000	DE
2756865	Dieren	52.052502	6.100000	NL
2652997	Cinderford	51.824211	-2.498700	GB
3119027	Lasarte	43.267738	-2.021690	ES
2748413	Purmerend	52.505001	4.959720	NL
8131396	Breakeyville	46.680370	-71.223267	CA
2660038	La Neuveville	47.068401	7.099550	CH
2515692	La Orotava	28.390760	-16.523090	ES
6941548	Ypenburg	52.040981	4.369810	NL
2758838	Bleiswijk	52.010830	4.531940	NL
3051516	Hered	47.706379	19.633141	HU
2755358	Grave	51.759022	5.738820	NL
2650732	Dunfermline	56.071560	-3.458870	GB
2059589	Unley	-34.950001	138.600006	AU
2521964	Aljaraque	37.269901	-7.023120	ES
2510911	Sevilla	37.382408	-5.976130	ES
2756569	Drimmelen	51.706669	4.804170	NL
770157	Jedrzejow	50.639450	20.304541	PL
5830007	Lander	42.833012	-108.730667	US
2951825	Bayreuth	49.948059	11.578330	DE
5943865	Duncan	48.782928	-123.702660	CA
671768	Oradea	47.066669	21.933331	RO
3169984	Pozzuoli	40.831959	14.110010	IT
2660999	Domdidier	46.867161	7.013370	CH
3107418	Tudela	42.061661	-1.604520	ES
2932382	Eichenau	48.166672	11.316670	DE
2782043	Bad Voslau	47.965328	16.213591	AT
3178125	Corbetta	45.467232	8.918670	IT
2757872	Culemborg	51.955002	5.227780	NL
6620355	Bowthorpe	52.638840	1.218850	GB
2910167	Hartenstein	50.666672	12.683330	DE
606086	Gaellivare	67.133873	20.652781	SE
2747182	Sleen	52.771671	6.802780	NL
2612629	Stenlose	55.768280	12.197230	DK
616743	Druzhkovka	48.630131	37.552589	UA
711621	Borova	50.176250	30.104290	UA
2759621	Asten	51.404171	5.748610	NL
1693778	Pililla	14.485400	121.306198	PH
6118158	Red Deer	52.266819	-113.802002	CA
2633708	Wokingham	51.411201	-0.835650	GB
726890	Stamboliyski	42.133331	24.533331	BG
2639912	Preston	53.766670	-2.716670	GB
3174254	Maglie	40.118420	18.298929	IT
3102679	Branice	50.051079	17.793989	PL
5918021	Casselman	45.316799	-75.082603	CA
